Year,Kyn,Aldur,Value
2020,Karl,'16',3.654883164
2020,Kona,'16',5.454545455
2020,Karl,'15',4.632310365
2020,Kona,'15',5.103857567
2020,Karl,'14',3.440860215
2020,Kona,'14',3.99113082
2018,Karl,'20',8.256880734
2018,Kona,'20',16.10738255
2018,Karl,'19',6.870229008
2018,Kona,'19',10.54852321
2018,Karl,'18',6.05487228
2018,Kona,'18',5.126118796
2018,Karl,'17',5.92
2018,Kona,'17',6.382978723
2018,Karl,'16',6.310679612
2018,Kona,'16',5.810200129
2018,Karl,'15',6.666666667
2018,Kona,'15',14.28571429
